"Date","SQQQ.Open","SQQQ.High","SQQQ.Low","SQQQ.Close","SQQQ.Volume","SQQQ.Adjusted"
2024-04-05,55.0999984741211,55.4500007629395,52.6500015258789,53.7000007629395,38227340,49.5546836853027
2024-04-08,53.3499984741211,54.2000007629395,52.9500007629395,53.7000007629395,18132520,49.5546836853027
2024-04-09,52.8499984741211,54.8499984741211,52.7000007629395,53.0499992370605,25957620,48.9548606872559
2024-04-10,55.0499992370605,55.25,54.2000007629395,54.5,35770100,50.2929344177246
2024-04-11,53.9000015258789,54.75,51.6500015258789,52,32035920,47.985912322998
2024-04-12,53.5,55,53.0999984741211,54.4500007629395,35215580,50.2467880249023
2024-04-15,53.0999984741211,57.5499992370605,53.0499992370605,57.2000007629395,40208360,52.7845077514648
2024-04-16,57.3499984741211,57.7999992370605,56.1500015258789,57.2000007629395,36449200,52.7845077514648
2024-04-17,56.4500007629395,59.75,56.4500007629395,59.2999992370605,33772320,54.7224006652832
2024-04-18,59.2000007629395,60.7000007629395,58.4500007629395,60.3499984741211,34531180,55.6913452148438
2024-04-19,61,64.9499969482422,60.7999992370605,64.1999969482422,43982380,59.2441444396973
2024-04-22,63.0499992370605,64.6500015258789,61.25,62.3499984741211,31433740,57.5369567871094
2024-04-23,61.5,61.7000007629395,59.0499992370605,59.5499992370605,27831900,54.9530982971191
2024-04-24,58.3499984741211,60,57.6500015258789,59.0499992370605,29645000,54.49169921875
2024-04-25,62.1500015258789,62.5999984741211,59.5999984741211,60,33496560,55.3683662414551
2024-04-26,58.6500015258789,58.9500007629395,56.5499992370605,57.1500015258789,27457800,52.7383689880371
2024-04-29,56.4000015258789,57.6500015258789,56.1500015258789,56.5499992370605,19536700,52.1846809387207
2024-04-30,57.25,59.7999992370605,56.6500015258789,59.75,25866320,55.1376609802246
2024-05-01,60.4000015258789,61.5,57.4500007629395,61.0999984741211,42176320,56.3834495544434
2024-05-02,59.5499992370605,61.5999984741211,58.4500007629395,58.9000015258789,28250340,54.3532752990723
2024-05-03,55.7999992370605,56.4500007629395,54.9500007629395,55.4000015258789,30920760,51.1234550476074
2024-05-06,54.7000007629395,55,53.5,53.5,18941920,49.3701248168945
2024-05-07,53.4500007629395,53.8499984741211,52.9500007629395,53.5999984741211,20611860,49.46240234375
2024-05-08,54.5499992370605,54.5999984741211,53.1500015258789,53.7000007629395,20142240,49.5546836853027
2024-05-09,53.7000007629395,54.3499984741211,53.2000007629395,53.4000015258789,19440920,49.2778434753418
2024-05-10,52.9000015258789,53.6500015258789,52.25,53.0499992370605,19972920,48.9548606872559
2024-05-13,52.4000015258789,53.25,52.3499984741211,52.75,13802220,48.6780204772949
2024-05-14,52.9000015258789,53,51.5499992370605,51.7000007629395,25446080,47.7090759277344
2024-05-15,50.9000015258789,51.4500007629395,49.25,49.3499984741211,31118240,45.5404777526855
2024-05-16,49.5,49.7999992370605,48.8499984741211,49.7000007629395,20557320,45.8634605407715
2024-05-17,49.75,50.5999984741211,49.5,49.8499984741211,17603800,46.001880645752
2024-05-20,49.7999992370605,49.8499984741211,48.5999984741211,48.7999992370605,19078800,45.0329360961914
2024-05-21,49.4500007629395,49.5499992370605,48.5,48.5499992370605,11916740,44.8022346496582
2024-05-22,48.5,49.4500007629395,48.25,48.6500015258789,17669280,44.8945159912109
2024-05-23,47.2000007629395,49.9500007629395,47.1500015258789,49.4000015258789,31634160,45.5866203308105
2024-05-24,48.9000015258789,49.1500015258789,47.5999984741211,48,22444240,44.2946891784668
2024-05-28,47.6500015258789,48.4500007629395,47.4500007629395,47.4500007629395,19343000,43.7871475219727
2024-05-29,48.8499984741211,48.8499984741211,47.9500007629395,48.4500007629395,20830600,44.7099571228027
2024-05-30,48.7999992370605,50.5499992370605,48.7999992370605,50.0999984741211,22603540,46.2325859069824
2024-05-31,50.0999984741211,53.0499992370605,49.8499984741211,50.0999984741211,32377020,46.2325859069824
2024-06-03,49.2000007629395,51.4500007629395,48.9000015258789,49.6500015258789,26810720,45.8173217773438
2024-06-04,49.7999992370605,50.4000015258789,48.9000015258789,49.2999992370605,25122920,45.4943389892578
2024-06-05,48.1500015258789,48.5499992370605,46.2999992370605,46.2999992370605,30485360,42.7259178161621
2024-06-06,46.2000007629395,46.7999992370605,46.0499992370605,46.4500007629395,19496700,42.8643455505371
2024-06-07,46.5999984741211,46.9500007629395,45.7999992370605,46.5999984741211,24069620,43.002758026123
2024-06-10,47,47.0999984741211,45.9500007629395,46.0999984741211,18718280,42.5413589477539
2024-06-11,46.5,46.9500007629395,45.0999984741211,45.1500015258789,19959120,41.6646957397461
2024-06-12,44.0499992370605,44.25,42.7000007629395,43.4000015258789,36805620,40.0497856140137
2024-06-13,42.4500007629395,43.3499984741211,42.25,42.7000007629395,23594860,39.4038200378418
2024-06-14,42.8499984741211,43,42.0999984741211,42.1500015258789,22493960,38.8962783813477
2024-06-17,42.0999984741211,42.4500007629395,40.0999984741211,40.6500015258789,28276220,37.5120658874512
2024-06-18,40.6500015258789,41.0499992370605,40.4500007629395,40.5999984741211,16767100,37.4659233093262
2024-06-20,40.3499984741211,42.0499992370605,40.2000007629395,41.5999984741211,33396100,38.3887329101562
2024-06-21,41.7000007629395,42.3499984741211,41.3499984741211,42,25199940,38.7578544616699
2024-06-24,42.3499984741211,43.4500007629395,41.8499984741211,43.4500007629395,27007400,40.0959243774414
2024-06-25,42.9000015258789,43.1500015258789,41.8499984741211,41.9500007629395,22966560,38.7117156982422
2024-06-26,41.4000015258789,41.5,40.7999992370605,40.9000015258789,21943140,38.4765319824219
2024-06-27,41,41.25,40.25,40.6500015258789,22594600,38.241340637207
2024-06-28,40.5,41.5,39.2999992370605,41.4000015258789,31146880,38.9469032287598
2024-07-01,41.1500015258789,42.0999984741211,40.4500007629395,40.5999984741211,28015260,38.1943016052246
2024-07-02,41.0499992370605,41.0499992370605,39.3499984741211,39.4000015258789,22918840,37.0654106140137
2024-07-03,39.5999984741211,39.5999984741211,38.4000015258789,38.4500007629395,15561360,36.1716995239258
2024-07-05,38.2999992370605,38.4000015258789,37.2000007629395,37.25,23622040,35.0428047180176
2024-07-08,37.2000007629395,37.4500007629395,36.9000015258789,37,15996880,34.8076171875
2024-07-09,36.75,37.3499984741211,36.4500007629395,36.9500007629395,19327960,34.7605819702148
2024-07-10,36.5999984741211,36.8499984741211,35.7000007629395,35.8499984741211,21690680,33.725757598877
2024-07-11,35.8499984741211,38.5,35.75,38.1500015258789,36646960,35.889476776123
2024-07-12,38.1500015258789,38.25,36.4500007629395,37.5499992370605,29874440,35.3250274658203
2024-07-15,37.25,37.7999992370605,36.2000007629395,37.2999992370605,31027240,35.0898399353027
2024-07-16,37,38,36.7999992370605,37.2999992370605,26039420,35.0898399353027
2024-07-17,39.1500015258789,40.5999984741211,39,40.5499992370605,35105880,38.1472663879395
2024-07-18,39.7000007629395,42,39.5999984741211,41.1500015258789,41837280,38.7117156982422
2024-07-19,41.3499984741211,42.7000007629395,40.6500015258789,42.2999992370605,37654300,39.7935752868652
2024-07-22,40.7999992370605,41.7000007629395,40.2000007629395,40.4500007629395,36730720,38.0531921386719
2024-07-23,40.7000007629395,41.0499992370605,39.9500007629395,40.9000015258789,25688060,38.4765319824219
2024-07-24,42.7000007629395,45.5999984741211,42.5999984741211,45.2999992370605,40790060,42.6158103942871
2024-07-25,45.25,47.6500015258789,44,46.8499984741211,49755480,44.0739707946777
2024-07-26,45.5999984741211,46.5,44.5999984741211,45.5,35297880,42.8039627075195
2024-07-29,44.7000007629395,45.9500007629395,44.0499992370605,45.25,30406560,42.568775177002
2024-07-30,44.7000007629395,48.1500015258789,44.5,47.1500015258789,40595840,44.3561935424805
2024-07-31,44,44.4500007629395,42.4500007629395,42.9500007629395,48869980,40.4050598144531
2024-08-01,42.7999992370605,47.1500015258789,41.75,46.0999984741211,58459280,43.368408203125
2024-08-02,48.8499984741211,50.7999992370605,48.0499992370605,49.4500007629395,57358420,46.5199127197266
2024-08-05,57.5,57.9500007629395,51.6500015258789,53.9500007629395,76574180,50.7532730102539
2024-08-06,53.2999992370605,54.2999992370605,49.6500015258789,52.4500007629395,54386740,49.3421516418457
2024-08-07,49.9500007629395,54.2999992370605,49.0999984741211,54.1500015258789,51621900,50.9414215087891
2024-08-08,51.8499984741211,53.3499984741211,48.9000015258789,49.2000007629395,44760760,46.284725189209
2024-08-09,49.75,50.1500015258789,48,48.5,33119840,45.6262054443359
2024-08-12,48.25,49.1500015258789,45,48.25,25643480,45.3910140991211
2024-08-13,46.8499984741211,46.9000015258789,44.5999984741211,44.7000007629395,31877300,42.0513648986816
2024-08-14,44.4500007629395,45.9500007629395,43.9500007629395,44.6500015258789,31784860,42.0043334960938
2024-08-15,42.9500007629395,43.0499992370605,41.2000007629395,41.2999992370605,32229700,38.8528251647949
2024-08-16,41.7999992370605,42.0999984741211,40.8499984741211,41.1500015258789,24167140,38.7117156982422
2024-08-19,41.2000007629395,41.7000007629395,39.5999984741211,39.6500015258789,25837180,37.300594329834
2024-08-20,39.8499984741211,40.2999992370605,39.2000007629395,39.9500007629395,28144340,37.582820892334
2024-08-21,39.7000007629395,40.1500015258789,38.8499984741211,39.2999992370605,25925380,36.9713363647461
2024-08-22,38.7999992370605,41.5,38.6500015258789,41.2000007629395,39008380,38.7587547302246
2024-08-23,40.2000007629395,41.2000007629395,39.2000007629395,39.9000015258789,37260280,37.5357818603516
2024-08-26,40.0999984741211,41.6500015258789,39.8499984741211,41.1500015258789,26500940,38.7117156982422
2024-08-27,41.5999984741211,42.0999984741211,40.5,40.75,22568180,38.3354148864746
2024-08-28,40.9500007629395,43.0999984741211,40.75,42.2000007629395,31284780,39.6995010375977
2024-08-29,41.75,42.75,40.4500007629395,42.3499984741211,39548260,39.8406105041504
2024-08-30,41.3499984741211,42.5499992370605,40.7999992370605,41,30408580,38.5706062316895
2024-09-03,41.7999992370605,45.3499984741211,41.75,44.75,33371560,42.0984039306641
2024-09-04,45.6500015258789,45.9500007629395,43.9500007629395,45.0499992370605,40566500,42.3806266784668
2024-09-05,45.5999984741211,45.9000015258789,43.7000007629395,45,36239240,42.3335876464844
2024-09-06,45.2999992370605,48.8499984741211,45,48.5999984741211,47164600,45.7202758789062
2024-09-09,47.25,48.3499984741211,46.5,46.7999992370605,33800900,44.0269317626953
2024-09-10,46.2999992370605,47.5499992370605,45.4000015258789,45.5999984741211,32054260,42.8980369567871
2024-09-11,45.2000007629395,47.7999992370605,42.4000015258789,42.6500015258789,53279560,40.1228332519531
2024-09-12,42.6500015258789,43.1500015258789,41.1500015258789,41.4000015258789,36063080,38.9469032287598
2024-09-13,41.5999984741211,41.7000007629395,40.5499992370605,40.8499984741211,25656480,38.4294891357422
2024-09-16,41.4500007629395,42.3499984741211,41.2999992370605,41.5,23482560,39.0409736633301
2024-09-17,40.6500015258789,42.0999984741211,40.3499984741211,41.4000015258789,27272580,38.9469032287598
2024-09-18,41.1500015258789,42.1500015258789,40.0499992370605,42,40146260,39.5113487243652
2024-09-19,39.0499992370605,39.5999984741211,38.0499992370605,38.7999992370605,44511580,36.5009574890137
2024-09-20,39.0999984741211,40.0999984741211,38.7999992370605,39.1500015258789,29742760,36.8302230834961
2024-09-23,38.8499984741211,39.1500015258789,38.5499992370605,38.8499984741211,20588500,36.5479965209961
2024-09-24,38.5,39.5,38,38.25,27176100,35.9835472106934
2024-09-25,37.7000007629395,37.75,37,37.3499984741211,24830700,35.8348388671875
2024-09-26,35.7000007629395,37.4500007629395,35.5999984741211,36.5999984741211,32128900,35.1152610778809
2024-09-27,36.4500007629395,37.5499992370605,36.4000015258789,37.25,26741520,35.7388954162598
2024-09-30,37.5,38.2000007629395,36.9000015258789,36.9500007629395,31352900,35.4510688781738
2024-10-01,37.0999984741211,39.4500007629395,37,38.5999984741211,43234720,37.0341262817383
2024-10-02,38.7999992370605,39.4000015258789,37.9000015258789,38.3499984741211,30600620,36.7942733764648
2024-10-03,38.9500007629395,39.1500015258789,37.7999992370605,38.5499992370605,30217200,36.9861602783203
2024-10-04,37.2000007629395,38.4000015258789,37.0499992370605,37.1500015258789,36795940,35.6429557800293
2024-10-07,37.6500015258789,38.7000007629395,37.3499984741211,38.4000015258789,24448360,36.8422431945801
2024-10-08,37.8499984741211,38,36.5,36.7000007629395,27781880,35.2112083435059
2024-10-09,36.75,37,35.7000007629395,35.8499984741211,26889340,34.3956871032715
2024-10-10,36.3499984741211,36.6500015258789,35.5499992370605,36,26575420,34.5396003723145
2024-10-11,36.4500007629395,36.5999984741211,35.6500015258789,35.8499984741211,20375500,34.3956871032715
2024-10-14,35.4000015258789,35.4500007629395,34.6500015258789,34.9500007629395,22786100,33.5321960449219
2024-10-15,34.9500007629395,36.8499984741211,34.7999992370605,36.4000015258789,36609620,34.9233779907227
2024-10-16,36.3499984741211,37.1500015258789,36.2000007629395,36.3499984741211,21924500,34.8754043579102
2024-10-17,35.2000007629395,36.3499984741211,35.1500015258789,36.2999992370605,26107360,34.8274345397949
2024-10-18,35.7999992370605,35.9500007629395,35.4500007629395,35.6500015258789,21156360,34.2038040161133
2024-10-21,35.9500007629395,36.4000015258789,35.2999992370605,35.5,26734160,34.059886932373
2024-10-22,36.0999984741211,36.25,35.0499992370605,35.3499984741211,24846900,33.9159698486328
2024-10-23,35.9000015258789,37.75,35.75,37.0499992370605,37774080,35.5470085144043
2024-10-24,36.2000007629395,36.7999992370605,36,36.2000007629395,26763800,34.7314910888672
2024-10-25,35.5999984741211,35.75,34.4500007629395,35.5499992370605,45044840,34.1078567504883
2024-10-28,34.9000015258789,35.5999984741211,34.8499984741211,35.5499992370605,27412340,34.1078567504883
2024-10-29,35.5,35.9000015258789,34.25,34.5999984741211,33310340,33.1963958740234
2024-10-30,34.7000007629395,35.4500007629395,34.5,35.2999992370605,32509840,33.8680000305176
2024-10-31,36.25,38.0499992370605,36.2000007629395,38,42506980,36.4584693908691
2024-11-01,37.7000007629395,37.7999992370605,36.4500007629395,37.2000007629395,43231000,35.6909217834473
2024-11-04,37.4000015258789,38,36.7999992370605,37.5999984741211,33460820,36.0746955871582
2024-11-05,37.25,37.25,36,36.1500015258789,32153520,34.6835174560547
2024-11-06,34.3499984741211,34.5999984741211,33.0499992370605,33.25,44229660,31.9011611938477
2024-11-07,32.689998626709,32.7000007629395,31.5200004577637,31.6900005340576,42129300,30.4044456481934
2024-11-08,31.8400001525879,31.9500007629395,31.4899997711182,31.6299991607666,37795500,30.3468780517578
2024-11-11,31.4099998474121,32.2299995422363,31.3700008392334,31.6900005340576,43330300,30.4044456481934
2024-11-12,31.7199993133545,32.4500007629395,31.5499992370605,31.8600006103516,36984600,30.5675487518311
2024-11-13,31.9799995422363,32.439998626709,31.5,32.0099983215332,46369700,30.711462020874
2024-11-14,32.0999984741211,32.8699989318848,31.9200000762939,32.6800003051758,41802900,31.354284286499
2024-11-15,33.8199996948242,35.4799995422363,33.7799987792969,35.0900001525879,51856700,33.6665191650391
2024-11-18,34.7599983215332,35.060001373291,33.9099998474121,34.3600006103516,33382000,32.9661331176758
2024-11-19,34.9199981689453,34.9900016784668,33.560001373291,33.689998626709,43259800,32.3233108520508
2024-11-20,33.75,35.0699996948242,33.689998626709,33.7200012207031,53689100,32.3520965576172
2024-11-21,33.1399993896484,34.8899993896484,33,33.3899993896484,61874800,32.0354804992676
2024-11-22,33.5499992370605,33.8800010681152,33.1399993896484,33.2799987792969,32639000,31.9299430847168
2024-11-25,32.4700012207031,33.5999984741211,32.1699981689453,33.1500015258789,32534200,31.8052177429199
2024-11-26,32.8600006103516,33.0299987792969,32.4599990844727,32.6199989318848,24916900,31.2967166900635
2024-11-27,32.8600006103516,34.0699996948242,32.8600006103516,33.4099998474121,28410500,32.0546684265137
2024-11-29,33.3400001525879,33.4700012207031,32.4599990844727,32.5800018310547,17108900,31.2583427429199
2024-12-02,32.3600006103516,32.4300003051758,31.3500003814697,31.5300006866455,31010600,30.2509365081787
2024-12-03,31.7900009155273,31.8999996185303,31.2099990844727,31.25,24732700,29.9822940826416
2024-12-04,30.6499996185303,30.7800006866455,30.0799999237061,30.1100006103516,38746700,28.8885402679443
2024-12-05,30.1200008392334,30.4400005340576,29.9899997711182,30.3799991607666,32747100,29.1475849151611
2024-12-06,30.2999992370605,30.3299999237061,29.5599994659424,29.5900001525879,38369500,28.3896350860596
2024-12-09,29.7700004577637,30.5,29.6399993896484,30.3099994659424,34153300,29.0804252624512
2024-12-10,30.1100006103516,30.8799991607666,29.7999992370605,30.6399993896484,30426900,29.3970394134521
2024-12-11,29.8799991607666,29.9400005340576,28.8799991607666,28.9899997711182,48560800,27.8139743804932
2024-12-12,29.3799991607666,29.6499996185303,29.1700000762939,29.5699996948242,36698700,28.3704471588135
2024-12-13,28.9500007629395,29.4799995422363,28.4899997711182,28.9300003051758,40230500,27.7564105987549
2024-12-16,28.5300006866455,28.5400009155273,27.5400009155273,27.7000007629395,43557700,26.5763053894043
2024-12-17,27.9799995422363,28.3299999237061,27.8099994659424,28.0699996948242,35426900,26.9312953948975
2024-12-18,28.1900005340576,31.3600006103516,27.9099998474121,31.1000003814697,84960700,29.8383808135986
2024-12-19,30.2800006866455,31.6100006103516,30.1800003051758,31.5499992370605,70611300,30.2701225280762
2024-12-20,32.2900009155273,32.5,29.6399993896484,30.75,80909900,29.5025768280029
2024-12-23,29.6700000762939,30.2600002288818,29.0200004577637,29.0799999237061,36581800,28.66184425354
2024-12-24,28.7999992370605,28.8999996185303,27.9300003051758,27.9300003051758,22922600,27.5283813476562
2024-12-26,28.2000007629395,28.5200004577637,27.7399997711182,28.0100002288818,28105900,27.6072311401367
2024-12-27,28.6100006103516,29.9099998474121,28.5400009155273,29.1499996185303,51107200,28.7308368682861
2024-12-30,30.3500003814697,30.9699993133545,29.7000007629395,30.3400001525879,49429300,29.9037265777588
2024-12-31,30.1399993896484,31.2999992370605,30,31.1399993896484,48504700,30.6922225952148
2025-01-02,30.5799999237061,32.1599998474121,30.1499996185303,31.3400001525879,60981300,30.889347076416
2025-01-03,30.7999992370605,30.9500007629395,29.6399993896484,29.8400001525879,48951600,29.4109153747559
2025-01-06,28.8999996185303,29.25,28.2299995422363,28.8099994659424,47795500,28.3957252502441
2025-01-07,28.6599998474121,30.6900005340576,28.6000003814697,30.3700008392334,62172000,29.9332962036133
2025-01-08,30.3999996185303,31.2099990844727,30.0799999237061,30.3500003814697,63341600,29.9135818481445
2025-01-10,31.0799999237061,32.4199981689453,31.0699996948242,31.8299999237061,70688100,31.3723011016846
2025-01-13,32.9799995422363,33.2799987792969,32.0800018310547,32.1500015258789,48428000,31.6877002716064
2025-01-14,31.5599994659424,32.9300003051758,31.3099994659424,32.2599983215332,52662700,31.7961158752441
2025-01-15,30.7600002288818,31.0599994659424,29.8400001525879,30.0799999237061,65539500,29.6474647521973
2025-01-16,29.6700000762939,30.7099990844727,29.6599998474121,30.6900005340576,45176100,30.2486934661865
2025-01-17,28.9899997711182,29.7099990844727,28.8899993896484,29.1900005340576,55772500,28.770263671875
2025-01-21,28.7600002288818,29.5,28.5,28.7000007629395,42924900,28.2873096466064
2025-01-22,27.9500007629395,27.9899997711182,27.2299995422363,27.6100006103516,47634900,27.2129821777344
2025-01-23,28.0100002288818,28.1000003814697,27.4300003051758,27.4400005340576,34692200,27.0454273223877
2025-01-24,27.4300003051758,28.1800003051758,27.2999992370605,27.9300003051758,33424900,27.5283813476562
2025-01-27,30.9200000762939,31.0400009155273,29.7900009155273,30.3999996185303,84973800,29.9628620147705
2025-01-28,30.2199993133545,30.8400001525879,28.8400001525879,29.0400009155273,54027600,28.6224193572998
2025-01-29,28.9500007629395,29.8799991607666,28.9300003051758,29.2299995422363,57631100,28.8096866607666
2025-01-30,28.75,29.6800003051758,28.3600006103516,28.8500003814697,47951000,28.435152053833
2025-01-31,28.2600002288818,29.2099990844727,27.5100002288818,29.0300006866455,73555800,28.6125640869141
2025-02-03,30.5,30.9200000762939,29.2800006866455,29.7199993133545,89168300,29.2926406860352
2025-02-04,29.6700000762939,29.7399997711182,28.5499992370605,28.6499996185303,47218300,28.2380275726318
2025-02-05,29.1000003814697,29.2999992370605,28.2600002288818,28.2900009155273,36604100,27.8832054138184
2025-02-06,28.2099990844727,28.4699993133545,27.8099994659424,27.8400001525879,37662700,27.4396743774414
2025-02-07,27.7999992370605,29.0599994659424,27.4899997711182,28.9300003051758,60039700,28.5140018463135
2025-02-10,28.2299995422363,28.3099994659424,27.7199993133545,27.9099998474121,44091000,27.5086688995361
2025-02-11,28.4300003051758,28.4500007629395,27.7999992370605,28.1000003814697,41493800,27.6959362030029
2025-02-12,29.0300006866455,29.0900001525879,27.9300003051758,28.0599994659424,63932500,27.6565113067627
2025-02-13,27.8199996948242,27.9400005340576,26.8299999237061,26.8700008392334,63158600,26.4836235046387
2025-02-14,26.8899993896484,26.9599990844727,26.4799995422363,26.5900001525879,40749100,26.207649230957
2025-02-18,26.3600006103516,26.9099998474121,26.3099994659424,26.4099998474121,34460100,26.030237197876
2025-02-19,26.5400009155273,26.8500003814697,26.2099990844727,26.3999996185303,37233900,26.0203800201416
2025-02-20,26.5499992370605,27.4500007629395,26.4799995422363,26.7600002288818,53794500,26.3752040863037
2025-02-21,26.6299991607666,28.5100002288818,26.6200008392334,28.4400005340576,72280300,28.0310478210449
2025-02-24,28.1700000762939,29.5300006866455,27.9799995422363,29.4699993133545,70031800,29.046236038208
2025-02-25,29.6000003814697,31.2700004577637,29.5900001525879,30.5900001525879,74167900,30.1501312255859
2025-02-26,30.2199993133545,30.9599990844727,29.4699993133545,30.3899993896484,88550400,29.9530067443848
2025-02-27,29.7800006866455,32.9799995422363,29.6000003814697,32.9199981689453,102463900,32.4466247558594
2025-02-28,33.0299987792969,33.6599998474121,31.2999992370605,31.3999996185303,99400300,30.9484825134277
2025-03-03,30.8199996948242,34.1399993896484,30.5300006866455,33.4300003051758,113839500,32.9492950439453
2025-03-04,34.0900001525879,35.3899993896484,32.1599998474121,33.810001373291,124358200,33.3238296508789
2025-03-05,33.7099990844727,34.7099990844727,32.1699981689453,32.5099983215332,98276600,32.0425224304199
2025-03-06,34.1300010681152,35.5900001525879,33.1800003051758,35.1699981689453,96844300,34.6642723083496
2025-03-07,35.4799995422363,36.9000015258789,34.1599998474121,34.4700012207031,103232200,33.9743385314941
2025-03-10,36.2400016784668,39.3600006103516,36.1300010681152,38.3699989318848,89555100,37.8182563781738
2025-03-11,38.6399993896484,39.9199981689453,37.0499992370605,38.7999992370605,105534200,38.242073059082
2025-03-12,36.9599990844727,38.7700004577637,36.4900016784668,37.4900016784668,103457700,36.9509124755859
2025-03-13,37.689998626709,40,37.6699981689453,39.5400009155273,83023800,38.971435546875
2025-03-14,38.2299995422363,38.3800010681152,36.5099983215332,36.7299995422363,92017500,36.2018394470215
2025-03-17,36.7400016784668,37.1599998474121,35.3199996948242,36.0200004577637,75624200,35.5020523071289
2025-03-18,36.7799987792969,38.3600006103516,36.7799987792969,37.8400001525879,68683500,37.2958793640137
2025-03-19,37.3600006103516,37.8300018310547,35.310001373291,36.4000015258789,82766900,35.8765869140625
2025-03-20,37.3199996948242,37.4700012207031,35.5699996948242,36.75,74520500,36.2215538024902
2025-03-21,38.0099983215332,38.2799987792969,36.2799987792969,36.4000015258789,68491600,35.8765869140625
2025-03-24,34.75,34.9000015258789,33.8899993896484,34.1300010681152,67052700,33.6392288208008
2025-03-25,33.9500007629395,34.1399993896484,33.4799995422363,33.5200004577637,48984400,33.0379981994629
2025-03-26,33.2700004577637,35.1800003051758,33.0999984741211,34.8600006103516,81536400,34.8600006103516
2025-03-27,35.2999992370605,35.7799987792969,34.4000015258789,35.4700012207031,77610500,35.4700012207031
2025-03-28,35.9300003051758,38.5299987792969,35.7700004577637,38.2999992370605,86788800,38.2999992370605
2025-03-31,40.060001373291,41.2000007629395,38.1199989318848,38.3400001525879,100237300,38.3400001525879
2025-04-01,38.7700004577637,39.4799995422363,37.2200012207031,37.439998626709,106254200,37.439998626709
2025-04-02,39.0200004577637,39.0900001525879,35.8300018310547,36.5999984741211,127988700,36.5999984741211
2025-04-03,41.2000007629395,42.6399993896484,40.3600006103516,42.5299987792969,134900800,42.5299987792969
2025-04-04,46.1599998474121,50.3899993896484,45.5,50.3600006103516,228109200,50.3600006103516
2025-04-07,55.6599998474121,57.7999992370605,43.2200012207031,50.1699981689453,226398500,50.1699981689453
2025-04-08,45.0999984741211,55.1599998474121,43.3600006103516,52.9700012207031,214938700,52.9700012207031
2025-04-09,53.1599998474121,53.2299995422363,33.1699981689453,34.2799987792969,273274300,34.2799987792969
2025-04-10,36.5999984741211,41.1800003051758,36.1599998474121,38.2099990844727,236162500,38.2099990844727
2025-04-11,38.6500015258789,39.5200004577637,35.8199996948242,36.2200012207031,149267700,36.2200012207031
2025-04-14,33.7799987792969,36.5999984741211,33.6599998474121,35.4500007629395,113994400,35.4500007629395
2025-04-15,35.2200012207031,35.7700004577637,34.3199996948242,35.3400001525879,88296100,35.3400001525879
2025-04-16,37.439998626709,40.0400009155273,36.5999984741211,38.5400009155273,108012000,38.5400009155273
2025-04-17,37.8800010681152,39.3600006103516,37.7000007629395,38.6399993896484,101336300,38.6399993896484
2025-04-21,40.2099990844727,42.8800010681152,39.9700012207031,41.4900016784668,73386700,41.4900016784668
2025-04-22,39.9000015258789,40.2599983215332,37.4000015258789,38.2799987792969,109264400,38.2799987792969
2025-04-23,34.7700004577637,36.1300010681152,33.4300003051758,35.7599983215332,137025200,35.7599983215332
2025-04-24,35.25,35.4000015258789,32.6300010681152,32.7200012207031,122279500,32.7200012207031
2025-04-25,32.8199996948242,33.1599998474121,31.5400009155273,31.6499996185303,109494700,31.6499996185303
2025-04-28,31.5900001525879,32.9799995422363,31.2099990844727,31.6900005340576,102440500,31.6900005340576
2025-04-29,32.1599998474121,32.2799987792969,30.8999996185303,31.0799999237061,92001600,31.0799999237061
2025-04-30,32.7400016784668,33.6599998474121,30.7700004577637,31.0599994659424,136844300,31.0599994659424
2025-05-01,29.5900001525879,30.0900001525879,28.8299999237061,30.0100002288818,135470700,30.0100002288818
2025-05-02,29.0400009155273,29.3600006103516,28.2299995422363,28.6100006103516,109169800,28.6100006103516
